"";"CO_MUNICIPIO";"Populacao";"desp_aluno_mat";"CO_ENTIDADE";"IN_LOCAL_FUNC_PREDIO_ESCOLAR";"IN_LOCAL_FUNC_SALAS_EMPRESA";"IN_LOCAL_FUNC_SOCIOEDUCATIVO";"IN_LOCAL_FUNC_UNID_PRISIONAL";"IN_LOCAL_FUNC_PRISIONAL_SOCIO";"IN_LOCAL_FUNC_TEMPLO_IGREJA";"IN_LOCAL_FUNC_CASA_PROFESSOR";"IN_LOCAL_FUNC_GALPAO";"IN_AGUA_FILTRADA";"IN_AGUA_REDE_PUBLICA";"IN_AGUA_POCO_ARTESIANO";"IN_AGUA_CACIMBA";"IN_AGUA_FONTE_RIO";"IN_AGUA_INEXISTENTE";"IN_ENERGIA_REDE_PUBLICA";"IN_ENERGIA_INEXISTENTE";"IN_LABORATORIO_INFORMATICA";"IN_QUADRA_ESPORTES";"IN_BIBLIOTECA";"IN_SALA_LEITURA";"IN_INTERNET";"IN_BANDA_LARGA";"IN_ALIMENTACAO";"UF";"Nome_Escola";"Indicador_Escola";"num_matriculas"
"129";1300102;19749;19471,7153679654;13014862;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;"AM";"ESC BOM JARDIM";4,4;157
"130";4316956;6358;36586,6334482759;43177182;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"RS";"EMEF AMIZADE";5,4;254
"131";4208708;10573;30946,4028654971;42105870;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"EMEB ARIZONA";5;359
"132";4208708;10573;30946,4028654971;42077079;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;"SC";"EMEB ALBINO ZANATTA";5,1;601
"133";4208708;10573;30946,4028654971;42105846;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"SC";"EMEB FIGUEIRA";4,2;343
"134";4311254;6504;14569,6592488263;43082386;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;1;1;1;"RS";"ESC MUN ENS FUN OTAVIANO PAIXAO COELHO";3,9;241
"135";4212270;4279;29411,89775;42087953;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;"SC";"EEI E ENS FUND DUQUE DE CAXIAS";4,7;228
"136";4211900;161395;40977,7293584145;42129370;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"SC";"CAIC PROFº FEBRONIO TANCREDO OLIVEIRA";5,1;1876
"137";4211900;161395;40977,7293584145;42004098;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"SC";"ESCOLA BASICA GUILHERME WIETHORN FILHO";4,6;430
"138";4211900;161395;40977,7293584145;42004373;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"SC";"ESCOLA BASICA PROFESSORA FRANCISCA RAIMUNDA FARIAS DA COSTA";5;440
"139";4211900;161395;40977,7293584145;42100747;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;"SC";"ESCOLA MUN PROF MARA LUIZA VIEIRA LIBERATO";5;591
"140";4211900;161395;40977,7293584145;42004497;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"EB PROF NERI BRASILIANO MARTINS";5;470
"141";4211900;161395;40977,7293584145;42141346;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;"SC";"ESCOLA BASICA FREI DAMIAO";2,6;548
"142";4211900;161395;40977,7293584145;42004080;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"E B PROFESSORA ANTONIETA SILVEIRA DE SOUZA";5;750
"143";2207702;150201;29329,7102141134;22015582;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PI";"ESC MUL PROF JOSE RODRIGUES E SILVA";4,6;478
"144";2207702;150201;29329,7102141134;22015566;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"PI";"ESC MUL PLAUTILA LOPES DO NASCIMENTO";4,2;380
"145";2207702;150201;29329,7102141134;22140042;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;"PI";"ESCOLA MUNICIPAL PROFESSORA MARIA DO AMPARO MORAES DOS SANTOS";4,3;218
"146";2207702;150201;29329,7102141134;22015671;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;"PI";"GINASIO CLOVIS SALGADO";5,1;280
"147";2207702;150201;29329,7102141134;22014900;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;1;"PI";"ESC MUL ALBERTINA FURTADO CASTELO BRANCO";3,7;1313
"148";2207702;150201;29329,7102141134;22015590;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;"PI";"ESCOLA MUNICIPAL PROFª MARIA CELESTE DE JESUS";3,4;373
"149";2906907;22646;16418,127830721;29430704;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL OMAR CAJA";3;236
"150";2906907;22646;16418,127830721;29317800;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;"BA";"ESCOLA MUNICIPAL FRANCISCO HENRIQUE DOS SANTOS";3,4;404
"151";2906907;22646;16418,127830721;29318041;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL JOSE LUIZ DE SOUZA";3;232
"152";2906907;22646;16418,127830721;29317967;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;"BA";"ESCOLA MUNICIPAL CLAUDIONORA NOBRE DE MELO";3,3;607
"153";2906907;22646;16418,127830721;29318122;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL ALDA NUNES SANTOS";4,4;152
"154";2927903;11169;16234,637010101;29235251;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESCOLA MUNICIPALIZADA PAPA JOAO XXIII";4,1;562
"155";2203800;4393;16259,6431740614;22107109;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"PI";"UNIDADE ESCOLAR MODERNO LUCIDIO PORTELA";3,4;189
"156";2203800;4393;16259,6431740614;22056610;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"PI";"UNID ESC MANOEL CORREA DA SILVA";2,1;281
"157";4218202;42045;28220,0429591837;42018595;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"ESCOLA MUNICIPAL MAURICIO GERMER";6,3;704
"158";4218202;42045;28220,0429591837;42018501;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"EM ERWIN PRADE";7;736
"159";4218202;42045;28220,0429591837;42018544;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"EM PE MARTINHO STEIN";6,8;503
"160";2923001;43648;13304,7718188129;29325897;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;0;1;"BA";"ESCOLA MUNICIPAL BAIA DOS ANJOS";3,3;438
"161";2923001;43648;13304,7718188129;29325854;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;"BA";"ESCOLA MUNICIPAL JOAO MARTINS PEIXOTO";3,5;581
"162";2923001;43648;13304,7718188129;29325609;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL DEPUTADO OSCAR CARDOSO";3,9;914
"163";2923001;43648;13304,7718188129;29325463;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;0;1;"BA";"COMPLEXO EDUCACIONAL AFRANIO FERNANDES CUNHA";2,8;792
"164";2202133;5823;14755,9209424084;22110615;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"PI";"UNIDADE ESCOLAR MOISES BEZERRA";3,6;394
"165";2202133;5823;14755,9209424084;22133348;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;"PI";"ESCOLA MUNICIPAL BELCHIOR BARBOSA DA SILVA";3;62
"166";2202133;5823;14755,9209424084;22092935;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;1;"PI";"UNIDADE ESCOLAR ANTONIO FERREIRA DE OLIVEIRA";4,3;269
"167";2204808;9626;17404,5445175439;22078479;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"PI";"ESC MUL LIBERATO VIEIRA";3,6;289
"168";2207553;3893;26086,290744186;22080880;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"PI";"ESC MUL CELSO EULALIO";3,5;219
"169";2209351;4552;12077,8132722513;22083154;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PI";"ESC MUL SEVERO MARIA EULALIO";4,5;271
"170";2209351;4552;12077,8132722513;22083138;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"PI";"ESC MUL FERREIRA SANTOS BRITO";3,8;264
"171";2913101;17957;11969,902937379;29063116;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"BA";"ESCOLA RUI BARBOSA";3,6;128
"172";2913101;17957;11969,902937379;29340802;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"BA";"ESC BENJAMIM SOARES DOS SANTOS FILHO";3,2;226
"173";2913101;17957;11969,902937379;29433754;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL EUFRASIO VILELA DOURADO";3,8;679
"174";2913101;17957;11969,902937379;29063264;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESCOLA SANTA RITA";3,2;201
"175";2913101;17957;11969,902937379;29063230;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESC ANTONIO CARLOS MAGALHAES";3,9;210
"176";2913101;17957;11969,902937379;29063043;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;"BA";"ESCOLA MANOEL QUIRINO DE QUEIROZ";3,4;89
"177";2901155;16781;13263,0242812983;29057949;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"BA";"ESCOLA PROFESSORA MARIA EUGENIA DOURADO";3,8;437
"178";2901155;16781;13263,0242812983;29057833;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"BA";"ESCOLA ANTONIO CARLOS MAGALHAES";4,4;104
"179";2901155;16781;13263,0242812983;29058023;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;1;"BA";"ESCOLA MUNICIPAL AGNELO FRANCISCO ALVES";4,8;152
"180";2901155;16781;13263,0242812983;29058058;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL AGNELO CAVALCANTE DOS SANTOS";4,4;217
"181";2901155;16781;13263,0242812983;29058112;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL DURVAL SOUZA BAGANO";4,2;407
"182";3149309;63406;22142,9029038005;31012858;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL HEITOR CLAUDIO DE SALES";4,8;812
"183";3149309;63406;22142,9029038005;31321516;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM DONA CARMEM BARROSO";3,5;369
"184";3149309;63406;22142,9029038005;31248461;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM IZABEL GOMES TEIXEIRA";4,7;525
"185";3149309;63406;22142,9029038005;31223034;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"MG";"EM JOSE ELIAS DA COSTA";4,4;564
"186";3149309;63406;22142,9029038005;31009750;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM JOSE PEDRO FILHO";4,8;772
"187";2919900;8288;12070,7425261584;29372461;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"BA";"ESCOLA FAUSTINO PEDROSO FILHO";3;106
"188";4321857;4457;30281,1887912088;43157831;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"RS";"EMEF ALBERTO PASQUALINI";4,9;288
"189";3533502;39888;29476,7964398943;35298499;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SP";"FRANCISCO ALVARES FLORENCE EMEF";7,6;1581
"190";3533502;39888;29476,7964398943;35198717;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;"SP";"EMEB PROFESSORA HEBE DE ALMEIDA LEITE CARDOSO";6,7;2230
"191";2931400;7984;13257,7025859247;29112249;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"BA";"ESCOLA MUN PROF AMALIA MOREIRA VAZ";2;348
"192";2931400;7984;13257,7025859247;29112010;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"COLEGIO MUNICIPAL NOSSA SENHORA DA AJUDA";2,9;434
"193";2931400;7984;13257,7025859247;29112265;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL PADRE JOSE NORBERTO RODRIGUES";2,7;380
"194";3546009;14601;18409,8718285714;35234175;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;"SP";"PALMYRA MARTINS ROSA PERILLO PROFA EMEF";5;519
"195";2933109;9404;12468,706222597;29079942;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;"BA";"INSTITUTO EDUCACIONAL SAO FRANCISCO DE ASSIS";3,3;672
"196";1303601;23092;16763,2206692913;13081063;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;1;"AM";"ESC MUN TENENTE BRIG EDUARDO GOMES";4;798
"197";2211605;2947;22403,3976470588;22094903;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;"PI";"UNID ESC SABINO GOMES DE LIMA";5,1;260
"198";2916005;20554;15403,7495780591;29322715;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"BA";"EDUCANDARIO PROFESSOR CARLOS CORREIA MENEZES DE SANTANA";3,8;184
"199";2916005;20554;15403,7495780591;29322731;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESCOLA MUNICIPAL DOLIRIO RODRIGUES DOS SANTOS";3,5;360
"200";2916005;20554;15403,7495780591;29330319;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL SAO BERNARDO";4,1;921
"201";2916005;20554;15403,7495780591;29322685;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL ALVES DE MACEDO";4,3;117
"202";3534203;6731;30623,8587459807;35206684;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;"SP";"JOAQUIM MENDONCA EM";5,8;741
"203";2919306;11544;14073,9127842227;29216583;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;"BA";"ESC MARIA RIBEIRO DE ANDRADE";3,7;131
"204";2919306;11544;14073,9127842227;29216737;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL OTAVIANO ALVES";3;267
"205";2919306;11544;14073,9127842227;29216745;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"ESCOLA CORONEL HORACIO DE MATTOS";2,6;300
"206";5106455;2620;34439,3026595745;51060094;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"MT";"EMPG JOSE RODRIGUES TRINDADE";4,1;222
"207";4204558;13591;27374,3265794066;42038480;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"SC";"EB MUN OLINTHO D AVILA MESQUITA";4,8;314
"208";4204558;13591;27374,3265794066;42122635;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;"SC";"ESCOLA ITINERANTE PROFESSORA ANA MARIA RODRIGUES COELHO";3,1;95
"209";4204558;13591;27374,3265794066;42133513;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"SC";"EB MUN JORNALISTA CALDAS JUNIOR";4,3;473
"210";3304144;144525;27764,0852535885;33127549;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;"RJ";"E M PROF JOAQUIM DE FREITAS";4,3;798
"211";3304144;144525;27764,0852535885;33062110;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;1;1;0;1;"RJ";"E M PROF SCINTILLA EXEL";4,6;1726
"212";3304144;144525;27764,0852535885;33439249;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;1;1;"RJ";"E M PROF WASHINGTON MANOEL DE SOUZA";3,4;1216
"213";3304144;144525;27764,0852535885;33062102;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"RJ";"E M PROF LEOPOLDO MACHADO";4,2;1747
"214";3304144;144525;27764,0852535885;33061947;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;"RJ";"E M STO EXPEDITO";4;444
"215";3304144;144525;27764,0852535885;33113300;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;"RJ";"ESC SENADOR NELSON CARNEIRO";4,1;1043
"216";3304144;144525;27764,0852535885;33061963;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;"RJ";"E M PROFESSOR ALBERTO PIRRO";3,9;1094
"217";3106200;2513451;32891,6921839998;31002941;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSOR JOAO CAMILO DE OLIVEIRA TORRES";5,6;759
"218";3106200;2513451;32891,6921839998;31003239;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL CARMELITA CARVALHO GARCIA";4,3;830
"219";3106200;2513451;32891,6921839998;31217832;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL LUIZ GONZAGA JUNIOR";4,9;738
"220";3106200;2513451;32891,6921839998;31219193;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSORA MARIA MAZARELLO";4,5;1182
"221";3106200;2513451;32891,6921839998;31353752;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL SERGIO MIRANDA";4,8;1136
"222";3106200;2513451;32891,6921839998;31002895;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO";5,5;1650
"223";3106200;2513451;32891,6921839998;31003204;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL MESTRE ATAIDE";5,2;1130
"224";3106200;2513451;32891,6921839998;31003182;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSOR MARIO WERNECK";4,8;597
"225";3106200;2513451;32891,6921839998;31003689;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES";4,6;613
"226";3106200;2513451;32891,6921839998;31294632;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSOR DANIEL ALVARENGA";4,1;1348
"227";3106200;2513451;32891,6921839998;31002771;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL OSWALDO CRUZ";3,9;647
"228";3106200;2513451;32891,6921839998;31003808;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL TRISTAO DA CUNHA";4,9;776
"229";3106200;2513451;32891,6921839998;31003751;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSOR PEDRO GUERRA";4,6;935
"230";3106200;2513451;32891,6921839998;31232009;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL ARMANDO ZILLER";4,8;1200
"231";3106200;2513451;32891,6921839998;31003000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL JONAS BARCELLOS CORREA";4,7;1311
"232";3106200;2513451;32891,6921839998;31002810;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PADRE EDEIMAR MASSOTE";4,6;1334
"233";3106200;2513451;32891,6921839998;31218618;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PADRE FRANCISCO CARVALHO MOREIRA";4,5;836
"234";3106200;2513451;32891,6921839998;31003697;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSORA ACIDALIA LOTT";4,4;1522
"235";3106200;2513451;32891,6921839998;31003531;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL CONSUL ANTONIO CADAR";5,4;954
"236";3106200;2513451;32891,6921839998;31305481;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSOR PAULO FREIRE";4,9;1114
"237";3106200;2513451;32891,6921839998;31002631;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL MONSENHOR ARTUR DE OLIVEIRA";5,4;1107
"238";3106200;2513451;32891,6921839998;31003247;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSORA ELEONORA PIERUCCETTI";5,1;1766
"239";3106200;2513451;32891,6921839998;31003255;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL CONEGO SEQUEIRA";4,7;1445
"240";3106200;2513451;32891,6921839998;31003662;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL MINERVINA AUGUSTA";4,9;679
"241";3106200;2513451;32891,6921839998;31003468;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"MG";"ESCOLA MUNICIPAL GRACY VIANNA LAGE";4,9;1248
"242";3106200;2513451;32891,6921839998;31223689;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PAULO MENDES CAMPOS";5,6;895
"243";3106200;2513451;32891,6921839998;31002925;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL ISRAEL PINHEIRO";3,5;1267
"244";3106200;2513451;32891,6921839998;31294641;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PADRE MARZANO MATIAS";6,2;1453
"245";3106200;2513451;32891,6921839998;31247308;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL HELIO PELLEGRINO";5,9;1263
"246";3106200;2513451;32891,6921839998;31003522;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL JOSEFINA SOUZA LIMA";3,9;879
"247";3106200;2513451;32891,6921839998;31362581;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"MG";"ESCOLA MUNICIPAL JARDIM VITORIA";4,7;1212
"248";3106200;2513451;32891,6921839998;31273252;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL UNIAO COMUNITARIA";4,8;606
"249";3106200;2513451;32891,6921839998;31217859;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL DA VILA PINHO";3,6;1313
"250";3106200;2513451;32891,6921839998;31003018;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PREFEITO AMINTHAS DE BARROS";4,5;929
"251";3106200;2513451;32891,6921839998;31283002;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSOR EDGAR DA MATTA MACHADO";4,6;828
"252";3106200;2513451;32891,6921839998;31003760;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL DEPUTADO RENATO AZEREDO";5,8;965
"253";3106200;2513451;32891,6921839998;31003123;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL MARIA DE MAGALHAES PINTO";5,6;1413
"254";3106200;2513451;32891,6921839998;31003441;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"MG";"ESCOLA MUNICIPAL IMACO";5,4;1029
